Rank,Title,Citations,Year,URL,Description
37,"Menu navigation with in-vehicle technologies: Auditory menu cues improve dual task performance, preference, and workload",67,2015,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=xY3zIEAAAAAJ&pagesize=50&citation_for_view=xY3zIEAAAAAJ:rO6llkc54NcC,"Auditory display research for driving has mainly examined a limited range of tasks (e.g., collision warnings, cell phone tasks). In contrast, the goal of this project was to evaluate the effectiveness of enhanced auditory menu cues in a simulated driving context. The advanced auditory cues of “spearcons” (compressed speech cues) and “spindex” (a speech-based index cue) were predicted to improve both menu navigation and driving. Two experiments used a dual task paradigm in which users selected songs on the vehicle’s infotainment system. In Experiment 1, 24 undergraduates played a simple, perceptual-motor ball-catching game (the primary task; a surrogate for driving), and navigated through an alphabetized list of 150 song titles—rendered as an auditory menu—as a secondary task. The menu was presented either in the typical visual-only manner, or enhanced with text-to-speech (TTS), or TTS plus one of …"
38,Effects of auditory context cues and training on performance of a point estimation sonification task,66,2005,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=xY3zIEAAAAAJ&pagesize=50&citation_for_view=xY3zIEAAAAAJ:8k81kl-MbHgC,"Research on auditory graph interpretation has investigated mappings, scalings, and polarities, as well as the addition of some contextual design features like clicks. However, little has been done to quantify the benefits of those or other design features, or to investigate training in specific sonification tasks such as point estimation. In Study 1, 160 undergraduates listened to auditory graphs and estimated exact dollar values at specific points in the graph. X‐axis context (clicks) improved performance by aiding time calibration. Y‐axis context (reference tones) that provided scaling cues improved performance. In Study 2, listeners performed similar tasks with continuous as opposed to discrete stimuli, and with or without training. X‐axis clicks did not help in this case. Training improved performance overall. When there was no training, y‐axis context improved performance to the level of trained listeners, suggesting the …"
39,An evaluation of graphical context when the graphics are outside of the task area,64,2008,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=xY3zIEAAAAAJ&pagesize=50&citation_for_view=xY3zIEAAAAAJ:qUcmZB5y_30C,"An ongoing research problem in Augmented Reality (AR) is to improve tracking and display technology in order to minimize registration errors. However, perfect registration is not always necessary for users to understand the intent of an augmentation. This paper describes the results of an experiment to evaluate the effects of graphical context in a Lego block placement task when the graphics are located outside of the task area. Four conditions were compared: fully registered AR; non-registered AR; a heads-up display (HUD) with the graphics always visible in the field of view; and a HUD with the graphics not always visible in the field of view. The results of this experiment indicated that registered AR outperforms both non-registered AR and graphics displayed on a HUD. The results also indicated that non-registered AR does not offer any significant performance advantages over a HUD, but is rated as less …"
40,"Listener, task, and auditory graph: Toward a conceptual model of auditory graph comprehension",63,2007,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=xY3zIEAAAAAJ&pagesize=50&citation_for_view=xY3zIEAAAAAJ:MXK_kJrjxJIC,"Auditory graph design and implementation often has been subject to criticisms of arbitrary or atheoretical decision-making processes in both research and application. Despite increasing interest in auditory displays coupled with more than two decades of auditory graph research, no theoretical models of how a listener processes an auditory graph have been proposed. The current paper seeks to present a conceptual level account of the factors relevant to the comprehension of auditory graphs by human listeners. We attempt to make links to the relevant literature on basic auditory perception, and we offer explicit justification for, or discussion of, a number of common design practices that are often justified only implicitly or by intuition in the auditory graph literature. Finally, we take initial steps toward a qualitative, conceptual level model of auditory graph comprehension that will help to organize the available data on auditory graph comprehension and make predictions for future research and applications with auditory graphs"
41,Dermoscopy diagnosis of cancerous lesions utilizing dual deep learning algorithms via visual and audio (sonification) outputs: laboratory and prospective observational studies,62,2019,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=xY3zIEAAAAAJ&pagesize=50&citation_for_view=xY3zIEAAAAAJ:LI9QrySNdTsC,"BackgroundEarly diagnosis of skin cancer lesions by dermoscopy, the gold standard in dermatological imaging, calls for a diagnostic upscale. The aim of the study was to improve the accuracy of dermoscopic skin cancer diagnosis through use of novel deep learning (DL) algorithms. An additional sonification-derived diagnostic layer was added to the visual classification to increase sensitivity.MethodsTwo parallel studies were conducted: a laboratory retrospective study (LABS, n = 482 biopsies) and a non-interventional prospective observational study (OBS, n = 63 biopsies). A training data set of biopsy-verified reports, normal and cancerous skin lesions (n = 3954), were used to develop a DL classifier exploring visual features (System A). The outputs of the classifier were sonified, i.e. data conversion into sound (System B). Derived sound files were analyzed by a second machine learning classifier, either as …"
42,Evaluation of bone-conduction headsets for use in multitalker communication environments,62,2005,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=xY3zIEAAAAAJ&pagesize=50&citation_for_view=xY3zIEAAAAAJ:ULOm3_A8WrAC,"Standard audio headphones are useful in many applications, but they cover the ears of the listener and thus may impair the perception of ambient sounds. Bone-conduction headphones offer a possible alternative, but traditionally their use has been limited to monaural applications due to the high propagation speed of sound in the human skull. Here we show that stereo bone-conduction headsets can be used to provide a limited amount of interaural isolation in a dichotic speech perception task. The results suggest that reliable spatial separation is possible with bone-conduction headsets, but that they probably cannot be used to lateralize signals to extreme left or right apparent locations"
43,Exploring individual differences in raybased selection: Strategies and traits,62,2005,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=xY3zIEAAAAAJ&pagesize=50&citation_for_view=xY3zIEAAAAAJ:LkGwnXOMwfcC,"User-centered design is often performed without regard to individual user differences in aptitude and experience. The methodology of this study is an anthropological and observational approach observing users performing a selection task using common virtual environment raybased techniques and analyzes the interaction through psychology aptitude tests, questionnaires and observation. The results of this study show the approach yields useful information about users even in a simple task. The study indicates correlations between performance and aptitude test and user behavior performed to overcome difficulties in the task."
44,Nees. 2011. Theory of sonification,57,2011,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=xY3zIEAAAAAJ&pagesize=50&citation_for_view=xY3zIEAAAAAJ:0CzhzZyukY4C,Description not available
45,Spindex (speech index) improves auditory menu acceptance and navigation performance,56,2011,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=xY3zIEAAAAAJ&pagesize=50&citation_for_view=xY3zIEAAAAAJ:qxL8FJ1GzNcC,"Users interact with mobile devices through menus, which can include many items. Auditory menus have the potential to make those devices more accessible to a wide range of users. However, auditory menus are a relatively new concept, and there are few guidelines that describe how to design them. In this paper, we detail how visual menu concepts may be applied to auditory menus in order to help develop design guidelines. Specifically, we examine how to optimize the designs of a new contextual cue, called “spindex” (i.e., speech index). We developed and evaluated various design alternatives for spindex and iteratively refined the design with sighted users and visually impaired users. As a result, the “attenuated” spindex was the best in terms of preference as well as performance, across user groups. Nevertheless, sighted and visually impaired participants showed slightly different responses and feedback …"
46,Methods and Systems for Auditory Display of Menu Items,54,2009,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=xY3zIEAAAAAJ&pagesize=50&citation_for_view=xY3zIEAAAAAJ:e5wmG9Sq2KIC,"BACKGROUND0003 Most technological devices require an exchange of information between the user and the device. Whether it involves the user's navigation through the device's system choices, selection of the device's functions, or input of infor mation, the user needs an efficient way to interact and exchange information with the system. Although command languages offer the user flexibility and power while interact ing with the system, they can also strain the user's memory."
47,Advanced auditory menus: Design and evaluation of auditory scroll bars,54,2008,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=xY3zIEAAAAAJ&pagesize=50&citation_for_view=xY3zIEAAAAAJ:_kc_bZDykSQC,"Auditory menus have the potential to make devices that use visual menus accessible to a wide range of users. Visually impaired users could especially benefit from the auditory feedback received during menu navigation. However, auditory menus are a relatively new concept, and there are very few guidelines that describe how to design them. This paper details how visual menu concepts may be applied to auditory menus in order to help develop design guidelines. Specifically, this set of studies examined possible ways of designing an auditory scrollbar for an auditory menu. The following different auditory scrollbar designs were evaluated: single-tone, double-tone, alphabetical grouping, and proportional grouping. Three different evaluations were conducted to determine the best design. The first two evaluations were conducted with sighted users, and the last evaluation was conducted with visually impaired …"
48,Virtual reality as a remote workspace platform: Opportunities and challenges,51,2020,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=xY3zIEAAAAAJ&pagesize=50&citation_for_view=xY3zIEAAAAAJ:bz8QjSJIRt4C,"Millions of people all around the world are participating in an unprecedented experiment of working from home due the Covid-19 pandemic. There is no doubt that Working from Home (WFH) brings many benefits to the workers, including flexibility of hours and less commute. The problems associated with this working style include distractions, and lack of appropriate space and work-life separation. Through surveying the literature in this paper, we show that virtual reality (VR) has the capability to amplify benefits associated with WFH and assist workers in tackling its challenges. We then discuss some of the challenges that need to be considered and tackled to effectively work in virtual environments at home."
49,The importance of incorporating risk into human-automation trust,50,2022,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=xY3zIEAAAAAJ&pagesize=50&citation_for_view=xY3zIEAAAAAJ:sNmaIFBj_lkC,"A key psychological component of interactions in both human-human and human-automation relationships is trust. Although trust has repeatedly been conceptualized as having a component of risk, the role risk plays, as well as what elements of risk impact trust (e.g., perceived risk, risk-taking propensity), has not been clearly explained. Upon reviewing the foundational theories of trust, it is clear that trust is only needed when risk exists or is perceived to exist, in both human-human and human-automation contexts. Within the limited research that has explored human-automation trust and risk, it has been found that the presence of risk and a participant’s perceived situational risk impacts their behavioural trust of the automation. In addition, perceived relational risk has a strong negative relationship with trust. We provide an enhanced model of trust to demonstrate how risk interacts with trust, incorporating these …"
50,Anger effects on driver situation awareness and driving performance,50,2014,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=xY3zIEAAAAAJ&pagesize=50&citation_for_view=xY3zIEAAAAAJ:2P1L_qKh6hAC,"Research has suggested that emotional states have critical effects on various cognitive processes, which are important components of situation awareness (Endsley, 1995b). Evidence from driving studies has also emphasized the importance of driver situation awareness for performance and safety. However, to date, little research has investigated the relationship between emotional effects and driver situation awareness. In our experiment, 30 undergraduates drove in a simulator after induction of either anger or neutral affect. Results showed that an induced angry state can degrade driver situation awareness as well as driving performance as compared to a neutral state. However, the angry state did not have an impact on participants' subjective judgment or perceived workload, which might imply that the effects of anger occurred below their level of conscious awareness. One of the reasons participants …"
