Rank,Title,Citations,Year,URL,Description
38,Designing for ballet classes: Identifying and mitigating communication challenges between dancers and teachers,24,2019,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ZCNrpS8AAAAJ&pagesize=50&citation_for_view=ZCNrpS8AAAAJ:pyW8ca7W8N0C,"Dancer-teacher communication in a ballet class can be challenging: ballet is one of the most complex forms of movements, and learning happens through multi-faceted interactions with studio tools (mirror, barre, and floor) and the teacher. We conducted an interview-based qualitative study with seven ballet teachers and six dancers followed by an open-coded analysis to explore the communication challenges that arise while teaching and learning in the ballet studio. We identified key communication issues, including adapting to multi-level dancer expertise, transmitting and realigning development goals, providing personalized corrections and feedback, maintaining the state of flow, and communicating how to properly use tools in the environment. We discuss design implications for crafting technological interventions aimed at mitigating these communication challenges."
39,Designing against the status quo,21,2018,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ZCNrpS8AAAAJ&pagesize=50&citation_for_view=ZCNrpS8AAAAJ:3s1wT3WcHBgC,"Community + Culture features practitioner perspectives on designing technologies for and with communities. We highlight compelling projects and provocative points of view that speak to both community technology practice and the interaction design field as a whole. --- Christopher A. Le Dantec, Editor"
40,Designing for Culturally Sensitive Cultural Change: A case study of designing for the visibility of Saudi women in the digital media,16,2022,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ZCNrpS8AAAAJ&pagesize=50&citation_for_view=ZCNrpS8AAAAJ:LPZeul_q3PIC,"Online self-presentation is recognized as a global phenomenon largely influenced by and sensitive to users’ cultural norms. However, incorporating cultural understanding into the design process can be challenging. Designing for culture creates dilemmas between designing for a pre-existing cultural ‘status quo’ or for cultural change. We argue that culturally sensitive design should not be a tool for (i) perpetuating existing cultural inequalities or (ii) empowering the individual isolated from their wider cultural milieu. We propose “designing for culturally sensitive cultural change”—a process in which we support creating a trajectory departing from the status quo, to bridge the gap between people's aspirations and practices related to cultural change. We demonstrate this in a case study on designing for Saudi women's self-presentation in digital media. We conclude with reflections on cultural sensitivity in designing for …"
41,Looking for group: Live streaming programming for small audiences,14,2019,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ZCNrpS8AAAAJ&pagesize=50&citation_for_view=ZCNrpS8AAAAJ:D03iK_w7-QYC,"Live streams are used by some people to broadcast themselves doing creative work such as programming. To understand why individuals choose to stream themselves writing code, we interviewed eight streamers with small audiences of ten or fewer viewers. Several of these individuals were in a transitionary stage that supported a streaming lifestyle, and were seeking feedback and live companionship. These findings guide a discussion of the implications of creative live streams for people undergoing life transitions, and how learners might use streams to support their learning objectives."
42,Asymmetries in online job-seeking: A case study of Muslim-American women,12,2021,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ZCNrpS8AAAAJ&pagesize=50&citation_for_view=ZCNrpS8AAAAJ:p2g8aNsByqUC,"As job-seeking and recruiting processes transition into digital spaces, concerns about hiring discrimination in online spaces have developed. Historically, women of color, particularly those with marginalized religious identities, have more challenges in securing employment. We conducted 20 semi-structured interviews with Muslim-American women of color who had used online job platforms in the past two years to understand how they perceive digital hiring tools to be used in practice, how they navigate the US job market, and how hiring discrimination as a phenomenon is thought to relate to their intersecting social identities. Our findings allowed us to identify three major categories of asymmetries (i.e., the relationship between the computing algorithms' structures and their users' experiences): (1) process asymmetries, which is the lack of transparency in data collection processes of job applications; (2) information …"
43,Computer-supported career development in the future of work,12,2018,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ZCNrpS8AAAAJ&pagesize=50&citation_for_view=ZCNrpS8AAAAJ:dfsIfKJdRG4C,"As people increasingly work different jobs, the respon-sibility of building long-term career satisfaction and stability increasingly falls more on the workers rather than individual employers. With technologies playing a central role in how people choose and access employ-ment opportunities, it is necessary to understand how online technologies are shaping career development. We bring together leading human-computer interaction researchers, industry members, and community organ-izers, who have worked with systems and people across the socio-economic spectrum during the career devel-opment process. We will discuss research on the role of online technologies in career development, including but not limited to topics in crowd work, social media sites, and freelance work sites."
44,"The denizen designer project: Practices, relationships, and principles of activist-led design",9,2024,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ZCNrpS8AAAAJ&pagesize=50&citation_for_view=ZCNrpS8AAAAJ:wbdj-CoPYUoC,"Design activism is a way for designers and researchers to negotiate societal inequities and resulting implications for design practices. Within HCI and design, community-based methods are a common way to situate design engagements among those directly impacted by social inequities. Despite its potential for social impact, current approaches to design activism can be extractive and at odds with community-aligned advocacy. Drawing on interviews with 32 individuals who use design to address local, social inequities, we extend the current discourse around design activism by exploring 'activist-led design'. We outline four key considerations of this work: understanding activist-led design practices; relationality and community engagements; challenges of doing this work; and democratizing access to design. Our analysis highlights implications for academia's role in design activism. This paper interrogates design …"
45,""" A Reasonable Life"" Rhythmic Attunement and Sustainable Work at the Intersection of Farming and Knowledge Work",9,2022,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ZCNrpS8AAAAJ&pagesize=50&citation_for_view=ZCNrpS8AAAAJ:eJXPG6dFmWUC,"Past CSCW work has examined the role of temporal rhythms in cooperative work and has identified alignment work--the work required to bring dissonant rhythms into alignment--as an important aspect of large-scale collaboration. We ask instead how individual workers interact with temporal rhythms to sustain the conditions that make their work possible--not aligning rhythms, but attuning them. This paper draws on interviews with farmer-knowledge workers, people who engage with both farm work (the work of growing food or raising animals for food, on a commercial or non-commercial basis) and computer-based knowledge work. We identify three ways that farmer-knowledge workers interact with natural and structural rhythms to construct sustainable work-lives: anchoring (tying oneself to a particular rhythm to create accountability and structure), decoupling (loosening or cutting ties with a rhythm to create …"
46,Breaking stereotypes: Islamic feminism and HCI,9,2022,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ZCNrpS8AAAAJ&pagesize=50&citation_for_view=ZCNrpS8AAAAJ:fQNAKQ3IYiAC,"The Interactions website (interactions.acm.org) hosts a stable of bloggers who share insights and observations on HCI, often challenging current practices. Each issue we'll publish selected posts from some of the leading and emerging voices in the field."
47,The work of digital social re-entry in substance use disorder recovery,7,2022,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ZCNrpS8AAAAJ&pagesize=50&citation_for_view=ZCNrpS8AAAAJ:D_sINldO8mEC,"Early recovery after substance use disorder (SUD) treatment is a period of high risk. The majority of people will relapse, often within weeks of completing treatment. In the modern era, re-entry upon completion of treatment includes both digital and non-digital spaces. Digital spaces, including social media, present unique challenges to the recovery journey. However, research has rarely focused on this critical period and the ways in which technology affect it. We conducted in-depth interviews with 29 participants (8 recoverees and 21 support professionals) across two treatment sites to explore this gap. Using an inductive thematic approach, we gained insights into digital social re-entry, a term that we introduce to describe the process of re-engaging with social spaces online. We describe the work of digital social re-entry, which includes 1) remaking social networks, 2) maintaining boundaries, 3) managing triggering …"
48,A constructive-critical approach to the changing workplace and its technologies,7,2017,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ZCNrpS8AAAAJ&pagesize=50&citation_for_view=ZCNrpS8AAAAJ:g5m5HwL7SMYC,"Implementation of technical systems into work practices can result in shifting the balance of power in terms of what is visible and what is hidden (Suchman 1994; Star & Strauss 1999) and in fundamentally changing the nature of work itself (Bannon 1994). Sometimes these changes can have unpredictable and even adverse effects on the stakeholders involved (Clement & Wagner 1995). ECSCW as a venue has not shied away from pointing out that there is politics to sociomaterial processes we observe and study (Bannon & Bødker 1997; Bjørn and Balka 2007). As work computerization begins to involve the digitization of work practices, however, more thorny political questions emerge. The workplace changes when the spheres of private life and work are blurred as sensors are attached to the employee in the workplace for tracking movement (Gorm & Shklovski 2016; Møller et al. 2017), when the workplace as a fixed physical location is dissolved as in the case of turning homes into “pop-up co-working places”(Rossitto et al. 2017), in the “sharing economy”(Zade & O’Neil 2016), in online labor platforms such as Amazon Mechanical Turk (Irani and Silberman 2013), or when workplace data-collection is management-rather than worker-centric resulting in employee exploitation (Dombrowski 2017). The challenge for CSCW research is to study the changing workplace and affect the nature of collaborative work with the aim of improving the design of computational systems, while attending to and perhaps improving the conditions for work."
49,Healing Structures: Sociotechnical Mechanisms for Centering Survivors of Domestic Violence within US-Based Marginalized Communities,5,2024,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ZCNrpS8AAAAJ&pagesize=50&citation_for_view=ZCNrpS8AAAAJ:5ugPr518TE4C,"Domestic violence (DV) survivors from marginalized communities face serious challenges when seeking governmental services and community resources. Current resources often overlook victim-survivors' needs, neglecting their choices and autonomy. Through studying the context of DV within the US-based Muslim community and embracing a Survivor-Centered Transformative Justice approach, we introduce healing structures, structures promoting justice for victim-survivors and their communities, where healing is promoted by tackling harmful practices and discriminatory laws and fostering collective and survivor-centered interventions. Through focus groups, design concepts, and expert evaluations, we unveil three sociotechnical processes that establish healing structures for survivors and their communities when implemented collectively and simultaneously. The processes are: 1) Survivor advocacy, ensuring …"
50,Improving Public Service Chatbot Design and Civic Impact: Investigation of Citizens’ Perceptions of a Metro City 311 Chatbot,4,2025,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ZCNrpS8AAAAJ&pagesize=50&citation_for_view=ZCNrpS8AAAAJ:WA5NYHcadZ8C,"As governments increasingly adopt digital tools, public service chatbots have emerged as a growing communication channel. This paper explores the design considerations and engagement opportunities of public service chatbots, using a 311 chatbot from a metropolitan city as a case study. Our qualitative study consisted of official survey data and 16 interviews examining stakeholder experiences and design preferences for the chatbot. We found two key areas of concern regarding these public chatbots: individual-level and community-level. At the individual level, citizens experience three key challenges: interpretation, transparency, and social contextualization. Moreover, the current chatbot design prioritizes the efficient completion of individual tasks but neglects the broader community perspective. It overlooks how individuals interact and discuss problems collectively within their communities. To address these …"
