Rank,Title,Citations,Year,URL,Description
39,Understanding the use of crisis informatics technology among older adults,35,2020,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=zh8E4voAAAAJ&pagesize=50&citation_for_view=zh8E4voAAAAJ:yIeBiWEAh44C,"Mass emergencies increasingly pose significant threats to human life, with a disproportionate burden being incurred by older adults. Research has explored how mobile technology can mitigate the effects of mass emergencies. However, less work has examined how mobile technologies support older adults during emergencies, considering their unique needs. To address this research gap, we interviewed 16 older adults who had recent experience with an emergency evacuation to understand the perceived value of using mobile technology during emergencies. We found that there was a lack of awareness and engagement with existing crisis apps. Our findings characterize the ways in which our participants did and did not feel crisis informatics tools address human values, including basic needs and esteem needs. We contribute an understanding of how older adults used mobile technology during emergencies …"
40,Design and the politics of collaboration: A grassroots perspective,32,2019,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=zh8E4voAAAAJ&pagesize=50&citation_for_view=zh8E4voAAAAJ:MDX3w3dAD3YC,"This workshop aims to advance our knowledge of how CSCW technologies can be better aligned with grassroots politics of collaboration. What politics are inherent in CSCW tools and techniques? How can we examine whether so- ciotechnical systems support collaboration in ways that lead to equitable solutions for all and not just a select few? What can we learn about collaborative systems and practices from other communities of people with lived experiences of politics of collaboration? Our workshop will incorporate communal practices of grassroots movement building to explore what it means to examine designs of CSCW arti- facts and practices for the politics they embody and pro- mote. The workshop simultaneously is about grassroots approaches, and also leverages lessons we have learned from grassroots movements in the workshop structure."
41,Caring for Alzheimer's disease caregivers: A qualitative study investigating opportunities for Exergame innovation,32,2019,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=zh8E4voAAAAJ&pagesize=50&citation_for_view=zh8E4voAAAAJ:ukw-9cB-YDkC,"The number of informal caregivers for family members with Alzheimer's Disease (AD) is rising dramatically in the United States. AD caregivers disproportionately experience numerous health problems and are often isolated with little support. An active lifestyle can help prevent and mitigate physical and psychological health concerns amongst AD caregivers. Research has demonstrated how pervasive exergames can encourage physical activity (PA) in the general population, yet little work has explored how these tools can address the significant PA barriers that AD caregivers face. To identify opportunities for design, we conducted semi-structured interviews and participatory design sessions with 14 informal caregivers of family members with AD. Our findings characterize how becoming an AD caregiver profoundly impacts one's ability to be active, perspectives on being active, and the ways that exergames might …"
42,Social media as a critical pedagogical tool: Examining the relationship between youths’ online sociopolitical engagements and their critical consciousness,29,2023,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=zh8E4voAAAAJ&pagesize=50&citation_for_view=zh8E4voAAAAJ:3vbIHxFL9FgC,"Social injustices are commonly discussed on social media, presenting opportunities for youth to engage with this content and develop into engaged citizens. While much has been written about youths’ online activism, less is known about how engaging with sociopolitical content may build their capacity for activist work. We explore the extent to which youths’ engagement with sociopolitical content on various social media platforms is associated with critical consciousness—an awareness of inequities, the motivation to address them, and action that combats injustice. To investigate this relationship, we conducted a survey with 339 high school-aged youths. While sociopolitical engagement on some platforms was positively associated with youths’ critical consciousness measures, sociopolitical engagement on other platforms was negatively associated. Qualitative post-hoc analysis was used to suggest reasons for …"
43,An intersectional look at use of and satisfaction with digital mental health platforms: a survey of perinatal black women,28,2023,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=zh8E4voAAAAJ&pagesize=50&citation_for_view=zh8E4voAAAAJ:wuD5JclIwkYC,"In the United States (U.S.), Black women in the perinatal period disproportionately experience higher rates of mental health challenges like anxiety and postpartum depression. Digital platforms present promising opportunities for mental health support. However, the extent to which these tools are being adopted and satisfying the mental health needs amongst perinatal Black women is underexplored. To address this gap, we surveyed 101 pregnant and postpartum Black women in the U.S. Despite prior work showing low utilization of mental health services amongst Black women, our results show more than half of our participants using specific digital tools for mental health support (e.g., mobile apps and social media). Importantly, use and satisfaction with these tools varied by subgroups (e.g., income and education level). We use our findings to present recommendations for digital mental health intervention …"
44,Supporting youth activists? Strategic use of social media: a qualitative investigation of design opportunities,28,2020,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=zh8E4voAAAAJ&pagesize=50&citation_for_view=zh8E4voAAAAJ:gV6rEsy15s0C,"Social Networking Sites (SNS) provide a platform for engaging youth in activism (e.g., by helping mobilize civic action). While youth typically employ casual approaches to online activism (i.e., quick actions, such as broadcast posts to advertise social justice events), more strategic practices (i.e., those that are more creative and informed) can increase the likelihood of successful online campaigns. However, little work has examined how youth activists can be supported to use SNS more strategically. To address this research gap, we conducted interviews with youth activists, exploring how youth made sense of social network visualizations and their perspectives on how such tools could support their activism efforts. Our findings characterize how participants made inferences about followers? identities based on their hashtag use, and how they used those inferences in outreach decisions. We conclude with design …"
45,Enabling empathy in health and care: Design methods and challenges,28,2014,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=zh8E4voAAAAJ&pagesize=50&citation_for_view=zh8E4voAAAAJ:M3ejUd6NZC8C,"The role of empathy has come to prominence in HCI as the community increasingly engages with issues in medical, health and emotionally charged contexts. In such settings empathizing with others is crucial in understanding the experience of living with specific conditions, or in being sensitive to the concerns and emotions of potentially vulnerable participants. Researchers in these areas become implicated in designing new tools and technologies that support empathic relations. This workshop therefore aims to build an interdisciplinary community of researchers, designers and practitioners to share and discuss their work and the challenges they encountered when establishing empathic relationships within health or care contexts. We will work towards developing a richer conceptual and practical understanding of empathic engagement and design methods in this context to support and shape an agenda for …"
46,Eat4Thought: a design of food journaling,27,2020,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=zh8E4voAAAAJ&pagesize=50&citation_for_view=zh8E4voAAAAJ:EBV337fEn3EC,"Food journaling is an effective method to help people identify their eating patterns and encourage healthy eating habits as it requires self-reflection on eating behaviors. Current tools have predominately focused on tracking food intake, such as carbohydrates, proteins, fats, and calories. Other factors, such as contextual information and momentary thoughts and feelings that are internal to an individual, are also essential to help people reflect upon and change attitudes about eating behaviors. However, current dietary tracking tools rarely support capturing these elements as a way to foster deep reflection. In this work, we present Eat4Thought - a food journaling application that allows users to track their emotional, sensory, and spatio-temporal elements of meals as a means of supporting self-reflection. The application enables vivid documentation of experiences and self-reflection on the past through video recording …"
47,Social computing-driven activism in youth empowerment organizations: Challenges and opportunities,27,2018,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=zh8E4voAAAAJ&pagesize=50&citation_for_view=zh8E4voAAAAJ:WzTVkKNmPSkC,"Throughout the world, organizations empower youth to participate in civic engagement to impact social change, and adult-youth collaborations are instrumental to the success of such initiatives. However, little is known about how technology supports this activism work, despite the fact that tools such as Social Networking Applications (SNAs) are increasingly being leveraged in such contexts. We report results from a qualitative study of SNA use within a youth empowerment organization. Using the analytical lens of object-oriented publics, our findings reveal opportunities and challenges that youth and staff face when they use SNAs. We describe the illegibility of youth outreach efforts on SNAs, and how this illegibility complicated staff attempts to hold youth accountable. We also characterize how youth and staff differed in what they felt were socially appropriate uses of SNA features, and tensions that arose in the co …"
48,CHI at the barricades: an activist agenda?,27,2013,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=zh8E4voAAAAJ&pagesize=50&citation_for_view=zh8E4voAAAAJ:GYcXSSpN504C,"Technology plays an increasingly important role in enabling activist agendas, supporting activist activities and self-organization, bringing people together on causes they support and developing tools and platforms to scaffold activist activities. This panel explores both the role of HCI in activism and activism in HCI."
49,Investigating older adults’ attitudes towards crisis informatics tools: Opportunities for enhancing community resilience during disasters,24,2022,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=zh8E4voAAAAJ&pagesize=50&citation_for_view=zh8E4voAAAAJ:cRMvf6lLvU8C,"The world population is projected to rapidly age over the next 30 years. Given the increasing digital technology adoption amongst older adults, researchers have investigated how technology can support aging populations. However, little work has examined how technology can support older adults during crises, despite increasingly common natural disasters, public health emergencies, and other crisis scenarios in which older adults are especially vulnerable. Addressing this gap, we conducted focus groups with older adults residing in coastal locations to examine to what extent they felt technology could support them during emergencies. Our findings characterize participants’ desire for tools that enhance community resilience-local knowledge, preparedness, community relationships, and communication, that help communities withstand disasters. Further, older adults’ crisis technology preferences were linked to …"
50,"Women's Health, Wellbeing, & Empowerment",24,2019,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=zh8E4voAAAAJ&pagesize=50&citation_for_view=zh8E4voAAAAJ:uAPFzskPt0AC,"Research in the fields of Computer-Supported Cooperative Work (CSCW) and Human-Computer Interaction (HCI) is increasingly examining topics surrounding women's health. Many of these works convey that women's health cannot be isolated from various social and affective aspects of health, strongly suggesting a more holistic engagement with women's wellbeing instead. Extending beyond wellbeing, we find that much prior work is committed to promoting women's empowerment along various dimensions, such as being more in control of their bodies, having the freedom to express themselves online, being able to secure access to computing education, among other goals. In this panel, we bring together the voices of members of the CSCW community who actively care about women's health, wellbeing, and empowerment in the worlds of research, design, and practice."
